operating_hours,temperature,vibration,pressure,age_months,maintenance_count,load_percentage,rpm,humidity,power_consumption,failure
4934.3,76.5,1.52,125.8,27,6,83.0,1838.4,80.7,641.5,0
5129.8,42.4,2.7,70.6,83,20,54.6,3196.2,24.5,1489.2,0
3963.4,71.8,0.62,80.3,13,3,62.3,2126.9,38.7,1289.5,0
6770.8,85.7,1.53,111.2,42,2,84.4,3675.2,48.2,1211.3,1
10206.9,116.2,7.29,111.3,37,0,38.1,2804.7,33.8,1340.0,1
2418.3,81.3,0.15,97.6,61,6,14.5,4637.7,60.9,1572.1,0
11213.2,105.5,5.23,72.3,96,8,53.4,909.6,55.9,1521.8,1
8269.1,83.8,3.08,50.7,79,1,92.2,3594.7,43.7,300.3,1
9879.3,43.3,5.38,195.5,21,6,81.1,3525.8,58.8,789.8,1
6674.3,65.2,4.71,191.5,3,9,43.0,4777.8,46.7,601.5,0
9354.2,86.0,1.79,122.5,8,1,15.8,2172.0,45.7,1122.7,0
194.4,116.0,6.78,199.3,70,12,67.3,1874.5,39.9,216.7,1
9820.6,108.7,3.94,151.0,93,2,85.1,1275.8,60.5,1548.7,1
481.7,58.3,6.58,60.3,83,12,69.8,1693.8,53.3,302.4,0
10679.0,57.6,3.25,67.7,17,9,48.3,2758.5,34.7,615.7,0
11903.6,56.1,7.88,187.4,10,11,21.1,4269.7,21.0,1587.2,1
3528.8,113.8,6.16,144.5,97,2,92.0,1779.3,31.3,198.0,1
2523.8,108.2,7.73,176.5,13,19,34.8,1209.8,23.2,1354.4,0
9184.4,102.0,4.11,184.7,91,5,30.2,1724.6,52.4,1856.5,1
3036.3,71.4,3.79,117.2,106,2,83.4,954.2,36.9,1273.5,0
10386.7,80.4,6.04,57.3,12,1,98.3,4670.1,51.5,1454.0,1
1234.1,77.1,7.04,78.2,66,13,69.4,4426.8,44.7,1605.3,1
1511.5,60.3,7.71,60.0,74,14,66.2,1888.2,60.4,522.3,0
11749.8,80.4,2.6,78.3,85,17,38.7,1611.4,74.3,1203.8,1
8086.1,42.4,6.39,111.6,23,18,11.8,4574.3,55.9,687.2,0
10162.6,50.5,1.69,67.7,65,9,27.3,508.0,24.6,574.0,0
3892.0,110.9,4.36,75.0,97,19,62.6,3202.6,21.3,465.7,0
8117.8,100.1,1.44,116.9,52,16,23.6,4622.0,36.0,1212.3,0
7130.9,73.8,2.78,101.0,61,16,89.5,2788.5,51.9,1609.6,0
7237.8,81.4,7.45,120.1,26,18,26.9,513.4,23.4,1764.2,0
8190.4,69.6,1.17,114.4,15,3,57.0,1484.9,44.6,914.3,0
6904.3,99.3,5.06,146.7,22,10,56.1,4651.0,86.5,808.5,0
5148.7,102.7,4.74,190.6,89,16,64.4,576.6,26.8,1405.9,1
3311.1,101.1,0.97,66.2,65,9,39.5,2276.5,91.1,1582.7,0
9223.0,97.8,2.61,64.9,26,16,88.6,4053.9,84.3,581.3,1
2715.3,56.4,4.5,177.9,21,11,50.0,4271.4,82.4,664.9,0
8308.3,67.0,1.5,126.0,105,9,73.0,2649.2,84.8,1113.4,0
2800.0,77.6,6.4,165.0,24,9,67.2,1546.2,26.0,944.3,1
7504.0,66.5,7.78,82.3,103,5,20.5,3198.7,31.3,1441.0,0
8964.9,100.4,1.72,174.3,16,16,66.0,1687.0,30.1,1058.5,0
2624.6,66.3,1.5,188.6,32,18,59.6,1648.7,28.3,312.0,0
719.3,51.1,3.64,145.3,16,1,90.9,4134.2,44.6,415.3,0
1571.7,71.9,5.98,65.9,77,3,89.3,1194.2,82.3,1813.6,0
7272.0,118.4,2.25,184.3,42,17,23.6,524.8,38.9,532.1,1
10193.4,58.1,0.16,168.9,32,20,17.4,2015.5,38.3,195.2,0
540.0,89.0,4.33,162.6,50,3,36.5,2709.4,70.7,1489.8,0
8809.8,74.6,7.65,55.5,41,5,98.8,3672.9,27.3,1399.6,1
4095.8,45.7,3.13,169.8,108,13,11.9,4015.0,47.0,1240.1,0
5742.3,79.0,3.36,70.7,24,6,70.6,3485.8,42.2,1054.3,0
11146.3,96.2,7.75,83.4,13,11,64.8,3319.3,83.5,1942.2,1
3983.7,81.1,5.56,136.6,75,1,68.2,3495.9,58.6,327.7,0
5584.0,109.8,5.75,89.7,79,17,29.6,1721.9,68.5,1069.3,0
164.2,63.1,4.5,149.2,10,12,30.4,2220.6,29.7,1171.7,0
979.2,46.9,7.8,141.2,42,12,48.8,3274.0,89.7,142.7,0
3103.1,114.9,5.51,66.2,41,4,18.6,795.1,44.2,882.8,0
334.2,70.3,7.16,148.4,3,6,16.7,1829.0,73.0,1587.3,0
7576.5,86.1,5.6,188.6,55,11,18.0,2328.9,91.6,995.1,0
5116.8,103.4,5.88,74.2,16,13,61.6,2900.5,58.1,1763.0,1
6577.7,65.9,2.32,139.6,44,0,45.8,2689.2,58.1,1325.1,0
2095.8,97.3,2.43,101.3,81,9,36.4,3731.6,28.8,1555.6,1
3551.2,50.8,6.26,118.9,89,8,38.4,2630.4,49.3,1628.5,0
7965.9,63.3,2.37,93.1,30,9,28.7,4568.6,83.9,1410.1,0
11583.6,51.6,4.5,103.1,111,6,47.0,2211.4,30.1,1523.8,1
605.0,104.9,1.99,54.3,99,15,28.3,2864.2,88.8,1421.1,0
10684.6,57.8,6.54,197.2,37,11,72.8,514.4,70.0,1145.9,1
6922.6,97.4,0.88,143.7,60,11,21.2,1897.2,51.6,1176.4,0
6767.0,115.5,6.64,125.1,77,18,95.3,4399.6,61.0,460.8,1
6003.3,82.2,4.82,107.6,24,12,18.1,2001.1,31.3,1672.1,0
832.7,83.2,1.5,130.9,102,20,94.9,1639.3,36.3,693.1,0
1078.5,76.9,4.34,107.0,26,17,85.0,2945.9,41.5,1117.9,0
7210.9,66.1,2.26,104.0,58,2,71.3,854.3,48.9,574.1,0
4091.5,78.1,2.59,119.6,9,6,92.1,2892.2,88.7,1422.1,0
11007.2,88.2,2.81,91.4,61,0,22.5,1866.5,47.6,1952.8,1
4879.1,118.9,0.51,77.0,19,2,25.9,2224.0,59.3,1623.7,1
1719.4,115.0,7.89,133.5,28,20,32.7,4061.1,32.2,1276.3,1
8576.6,109.0,0.25,176.4,7,13,32.0,3478.8,75.2,1178.3,0
3520.2,111.1,5.3,72.9,45,3,38.0,2507.5,62.0,1030.6,0
6305.6,77.4,2.97,54.9,86,18,61.8,3098.8,53.0,489.4,0
8374.0,92.6,5.17,87.0,94,5,12.5,3950.9,91.0,761.2,0
10803.2,111.6,2.85,197.0,63,19,44.4,3856.0,86.8,872.1,1
9506.3,71.4,5.39,174.3,37,8,32.2,1333.9,69.5,1894.7,1
8116.3,116.9,5.83,139.4,16,10,64.6,1854.1,89.1,908.6,1
8155.6,73.3,5.52,189.4,100,14,98.7,2067.1,62.4,1213.8,1
11351.1,88.1,0.91,116.8,5,8,56.6,1343.9,82.0,1852.6,0
3549.9,96.8,5.26,197.5,29,10,48.3,554.7,50.7,1085.0,1
13.3,116.0,2.24,94.4,52,9,43.1,1282.9,26.5,577.8,0
3263.5,59.6,0.23,86.0,115,1,80.6,4137.1,94.6,823.9,0
2614.7,99.7,3.32,145.7,23,13,16.5,2956.6,32.4,813.5,0
7942.0,81.7,3.47,106.7,6,3,96.4,2037.5,38.9,1458.0,0
7604.5,61.5,3.74,144.0,36,1,47.6,3237.6,32.2,662.6,0
7121.5,102.1,5.64,95.7,57,4,38.2,3829.3,45.3,1487.5,1
194.9,84.2,2.47,142.7,33,13,97.7,2094.9,41.7,1789.6,0
8745.3,92.9,2.52,91.4,49,14,94.2,2597.3,65.1,738.5,1
3882.4,65.8,0.48,57.6,41,18,67.8,789.0,94.7,357.1,0
7980.7,78.5,5.49,186.8,80,5,11.7,3186.9,23.9,1313.3,1
6678.9,89.4,4.54,182.5,55,14,77.4,2103.8,78.4,785.6,1
4112.8,72.4,2.8,195.6,98,13,40.2,2450.9,29.6,1114.6,0
1614.9,55.9,5.64,157.5,107,7,44.9,2401.7,21.5,1304.9,0
1133.0,116.9,4.3,152.4,26,19,24.3,3345.8,67.9,874.7,0
9978.2,80.9,3.75,133.9,37,11,57.1,3076.1,85.5,1856.9,0
11020.8,98.7,4.09,68.9,77,3,77.0,2399.5,33.2,859.3,1
7797.5,72.9,5.09,78.4,116,20,34.6,576.3,45.6,684.0,0
1241.2,68.4,5.28,93.4,17,5,94.5,3294.3,32.7,1782.8,0
4824.3,72.6,2.31,183.5,96,10,27.5,4458.1,88.0,359.0,0
8747.3,72.7,1.13,75.9,32,6,16.0,3963.0,40.3,336.0,0
9357.9,83.5,1.25,188.4,28,3,68.0,4917.3,53.4,1877.8,1
1418.6,83.5,5.12,128.4,93,14,86.4,1125.8,87.1,497.0,1
0.4,79.8,6.98,157.3,25,0,95.8,1501.3,61.5,382.0,0
8545.6,50.8,3.28,66.5,47,8,79.0,2926.7,90.0,1116.8,0
4279.2,79.7,1.36,90.4,22,19,28.0,1561.5,89.5,188.9,0
3053.8,53.5,6.05,193.8,91,7,98.0,655.5,54.6,1278.0,0
154.8,50.1,6.66,89.9,61,11,92.7,2310.3,63.7,960.6,0
6483.6,114.6,7.04,94.5,44,6,24.7,1794.4,37.3,1316.8,0
10213.8,88.4,4.85,79.6,102,17,60.3,1686.9,94.3,639.5,1
11491.6,92.8,6.89,69.4,20,0,60.0,4789.3,40.9,1820.4,1
6788.9,72.1,0.12,85.0,109,8,49.8,1573.0,78.7,614.1,0
6173.5,112.7,0.86,146.3,50,6,98.6,1082.4,43.5,1311.4,1
1020.7,91.0,0.74,118.3,88,13,15.4,1063.9,43.5,1895.7,0
6586.5,101.5,5.7,133.1,47,0,66.4,4128.5,27.8,861.5,1
4559.7,69.5,0.56,68.4,47,12,28.5,3716.8,62.0,406.7,0
7285.6,116.8,3.97,170.3,72,19,57.5,1082.7,38.4,229.9,1
4664.7,105.6,3.78,167.6,51,14,80.2,1488.9,31.1,1929.7,1
2883.6,108.3,2.49,53.2,55,4,32.2,3863.0,37.0,1551.0,0
1139.6,53.8,6.96,107.5,78,4,45.4,1735.8,38.8,1846.0,0
3779.0,61.7,1.36,60.3,39,13,95.6,4916.9,57.8,1427.8,0
1159.7,62.9,2.82,168.8,14,13,78.5,2932.6,48.9,750.7,0
2122.8,61.7,6.19,160.6,69,13,61.5,1364.0,25.7,333.7,0
11848.0,108.4,0.24,185.3,47,4,30.0,4364.6,60.2,1865.7,1
5329.2,42.6,5.38,85.5,21,10,48.3,1937.6,79.1,1030.3,0
6382.5,46.1,6.53,118.4,15,18,79.7,1799.6,63.1,853.4,0
10483.4,61.9,7.46,77.7,120,4,83.8,1973.5,93.1,1197.8,1
11946.8,56.0,7.01,105.7,100,3,32.0,3956.9,27.4,302.5,1
6992.6,58.5,2.56,128.3,97,14,69.6,1279.5,81.6,687.5,0
9749.7,103.8,4.69,58.0,81,20,18.6,2218.0,57.9,1312.0,0
3923.3,85.1,0.62,157.2,84,6,12.1,638.7,59.1,290.2,0
3668.9,40.5,2.06,131.5,1,4,59.4,4219.8,58.9,357.0,0
4832.4,74.3,0.75,174.3,80,14,30.2,2033.2,44.4,1070.1,0
8070.1,72.6,2.52,90.8,109,13,17.1,1616.8,44.3,1284.6,0
8186.3,49.1,7.0,185.5,82,2,75.7,3109.5,67.4,455.3,1
3782.9,94.1,2.78,199.8,10,4,54.8,3672.5,23.4,162.9,0
1598.5,96.2,4.5,187.9,23,11,81.7,4158.0,64.2,1920.9,0
7588.8,97.7,3.47,166.7,18,19,69.8,2065.0,74.3,152.2,0
1539.9,98.3,3.67,171.9,113,13,75.7,4155.4,46.7,103.9,1
6941.9,40.0,7.76,136.1,58,4,37.7,2592.0,36.3,714.3,1
8321.1,116.3,2.37,78.5,73,3,33.7,955.1,36.0,522.7,1
8407.3,105.1,5.02,151.6,110,20,64.1,4308.4,26.1,1189.8,1
9041.7,112.3,3.36,156.9,117,15,28.0,2964.4,26.7,1799.0,1
10474.3,41.3,0.49,197.8,94,6,83.4,3211.1,32.5,1014.1,0
5999.5,114.7,3.91,131.2,77,2,57.1,4718.7,21.4,1569.3,1
8763.0,104.8,6.51,90.7,52,3,30.4,3016.2,40.0,1827.5,1
7430.1,107.0,0.79,152.6,116,19,66.3,525.1,43.0,459.9,1
2239.7,47.5,0.56,196.9,95,5,95.1,4417.8,94.6,1027.8,0
308.3,99.1,1.23,76.6,46,2,17.4,1781.4,94.4,1319.9,0
3414.5,116.8,6.12,98.9,107,0,19.8,2758.0,34.0,730.6,1
5316.4,94.3,5.79,131.3,13,2,85.9,1422.0,36.0,1505.5,1
7405.3,85.6,4.52,75.5,96,7,19.9,1836.4,56.9,1440.1,1
10199.5,115.7,3.75,53.3,17,15,13.5,3589.9,31.2,900.1,1
2354.9,75.4,7.11,100.5,67,6,41.3,2433.1,57.8,267.1,0
1506.6,87.9,6.13,179.8,61,17,52.0,3322.1,50.0,122.0,0
11561.8,78.1,6.5,56.5,65,8,61.2,4206.1,44.3,801.8,1
1296.5,114.6,6.51,114.3,53,2,55.7,2033.7,81.7,255.9,1
5741.9,46.1,5.14,164.3,5,17,92.2,3057.5,82.1,1585.1,0
7026.8,80.1,3.66,193.0,32,15,79.2,3999.1,94.1,735.2,1
6496.5,95.0,6.92,197.8,89,20,98.5,3718.1,36.7,1365.6,0
1032.4,103.4,7.41,113.3,45,0,52.9,2929.3,86.6,758.1,0
684.3,86.6,0.19,192.6,56,20,17.6,2225.2,60.3,1612.3,0
1265.8,112.7,0.41,55.3,5,19,96.0,2333.8,64.4,1788.0,0
7027.1,115.4,7.67,161.9,101,15,10.4,2449.1,87.2,1691.3,1
6532.1,45.1,2.22,146.4,87,11,79.8,2069.8,90.7,1020.5,0
2804.9,72.2,6.99,87.4,76,5,12.8,3645.8,74.5,259.5,1
7653.3,41.9,3.11,126.1,34,20,78.5,1064.4,46.1,806.3,0
9840.8,66.4,0.95,69.4,61,8,94.4,4853.5,56.7,906.5,0
498.9,82.9,0.64,180.7,87,20,45.0,4005.4,66.1,1924.5,0
5977.6,112.9,1.25,103.7,80,12,31.7,1841.7,82.1,1174.4,0
8271.7,107.7,2.0,143.9,113,11,30.4,691.5,69.3,1317.6,1
3027.7,50.2,3.91,73.8,62,12,54.3,3700.9,47.4,1585.8,0
3693.3,47.4,5.61,80.9,69,17,25.4,3804.6,51.3,1179.6,0
7363.7,87.1,7.89,198.8,63,18,70.6,4836.3,23.8,1237.1,1
10775.2,82.6,3.53,163.0,44,18,43.2,1641.7,89.3,566.1,0
9719.1,61.3,4.15,194.3,111,18,39.1,872.3,26.6,211.8,1
6997.6,112.0,4.17,94.4,28,5,51.5,4618.1,63.5,1470.6,1
8762.7,114.2,4.32,74.7,70,15,58.8,1663.9,85.4,1712.5,1
4377.9,72.2,4.14,125.5,13,6,22.8,3746.9,51.6,882.8,0
7691.6,111.2,0.07,124.2,43,6,73.7,773.0,80.0,1142.9,1
5594.2,70.7,0.01,76.2,30,18,89.5,3922.6,80.3,683.8,0
2279.2,98.9,0.78,160.0,26,15,35.0,1071.6,24.5,955.4,0
8420.9,78.1,0.81,104.3,81,16,26.2,3630.1,50.9,496.9,1
6677.6,49.8,5.64,78.0,63,18,78.4,2895.5,71.8,1543.8,0
4303.5,114.2,1.64,99.8,73,15,26.5,4799.7,51.7,1034.6,0
10936.1,76.3,7.16,134.5,57,15,13.7,666.1,60.9,1139.6,1
251.2,98.8,7.43,159.0,64,18,65.7,1814.2,64.6,170.5,0
3789.3,69.4,7.81,122.3,80,14,31.6,812.8,31.3,1282.6,0
682.6,41.5,7.51,128.8,49,2,25.5,4456.4,50.9,485.0,0
9198.3,48.0,2.18,70.8,52,14,98.3,3172.6,22.1,828.4,0
8425.3,79.7,4.08,187.2,63,15,36.3,2907.4,31.2,884.2,1
3976.2,95.2,1.4,189.3,120,19,91.3,1091.6,58.4,952.6,0
8108.0,66.8,6.45,152.5,82,4,26.0,2700.6,63.0,532.1,0
4751.2,95.6,7.11,52.6,13,18,83.7,2294.2,31.0,1715.2,0
9075.0,95.9,6.81,130.6,93,9,55.2,1920.9,76.7,912.9,1
5450.2,96.3,3.47,144.4,107,12,17.1,3974.9,48.0,1263.1,1
4947.4,79.4,6.07,199.2,109,14,76.0,775.7,89.0,1266.5,1
11216.8,113.2,0.78,199.4,88,11,90.3,3410.1,49.1,1253.3,1
3010.5,79.1,0.32,178.6,45,16,24.7,4203.5,31.2,1162.7,0
1445.4,76.0,6.03,59.6,108,14,75.3,4582.9,76.8,1663.0,1
7014.5,56.0,3.4,193.0,46,3,50.1,3856.6,62.6,1644.0,0
11631.9,64.6,7.96,141.9,77,14,77.8,1771.1,49.0,892.6,1
4534.1,43.4,0.78,170.1,89,16,74.3,3202.3,46.7,1308.1,0
744.4,90.7,6.85,111.1,41,10,12.4,1136.3,31.3,295.4,0
4071.7,59.9,3.84,98.0,46,14,26.1,1026.8,45.6,272.5,0
6071.2,64.3,6.62,119.5,1,19,52.4,3373.8,22.2,1011.8,0
1943.1,101.7,6.54,72.0,73,20,94.0,4330.0,57.7,1810.4,1
7897.2,66.2,7.33,103.6,68,6,40.8,802.6,87.3,1335.0,0
11973.0,59.4,2.38,178.6,92,12,66.6,977.0,79.6,1371.5,1
5420.9,53.5,7.6,55.7,12,12,11.1,3045.2,22.1,399.6,0
4256.7,102.0,1.21,72.6,88,19,74.0,1482.0,86.1,961.3,1
4808.5,50.4,0.66,68.8,110,19,64.3,3253.2,53.9,861.5,0
1381.8,76.3,3.45,110.5,73,1,74.4,1465.4,34.3,1587.7,0
10599.3,80.6,6.63,199.5,35,9,91.4,1024.2,76.4,361.9,1
4977.9,95.0,3.79,76.0,102,17,23.2,2955.1,44.2,1124.5,1
4647.3,90.7,6.63,71.8,99,19,33.5,4379.9,39.0,1831.6,0
7916.3,104.9,5.84,187.3,33,4,99.6,3583.0,32.1,1795.7,1
5304.4,43.6,1.68,182.3,58,19,24.1,4184.3,56.5,1719.4,0
7778.8,63.7,7.59,54.8,118,18,74.9,1698.5,27.0,812.5,0
737.4,62.4,0.49,162.8,117,1,75.3,4486.9,78.9,1888.1,0
9764.7,51.7,7.19,148.3,35,3,71.5,2196.7,55.3,1630.1,1
11286.0,63.1,2.44,165.2,46,15,30.5,4336.0,53.5,1717.2,0
7785.2,64.8,4.0,124.2,84,20,29.4,2620.3,20.1,1871.5,0
11454.8,81.8,3.38,198.7,66,15,70.0,1705.4,81.3,1880.3,0
1817.2,93.1,1.37,56.6,44,16,26.8,1671.2,57.0,556.1,0
5729.0,70.5,2.87,85.2,26,14,69.5,3054.5,53.0,342.6,0
7221.7,97.6,1.54,109.5,42,12,54.3,855.5,77.1,1412.7,0
6980.8,66.9,1.63,117.5,77,0,44.8,4685.3,24.7,1170.1,0
4817.5,63.2,1.5,188.2,30,4,37.0,1721.6,47.5,722.1,0
4057.0,83.3,3.91,134.0,116,19,95.3,2010.3,63.2,1400.5,0
1521.9,41.9,6.38,56.8,32,0,55.7,1549.9,54.5,217.8,0
4700.9,46.4,4.55,111.2,36,11,60.5,513.5,33.6,189.7,0
1951.9,73.4,7.15,112.5,19,14,95.4,3616.5,42.4,773.2,0
8812.4,115.4,5.09,194.8,22,3,68.8,3157.5,42.5,468.3,0
2506.0,97.7,5.51,139.9,65,18,96.2,4143.4,94.4,1465.3,1
702.8,47.1,5.34,145.3,57,15,19.6,684.5,44.5,1901.2,0
6628.4,107.7,3.6,157.0,11,17,86.2,4679.0,35.4,1357.1,1
7142.8,98.6,5.51,165.5,26,16,40.2,1989.0,81.7,1344.1,1
10463.0,88.9,0.56,145.3,48,10,82.9,4608.8,51.6,112.5,0
6923.8,105.6,6.88,85.6,19,19,87.0,982.1,53.3,1073.3,0
4145.8,72.3,6.22,181.1,83,12,34.4,3847.6,61.2,1652.5,1
9636.1,57.7,1.96,159.8,12,8,46.8,3107.1,64.7,1342.8,0
6483.3,81.0,6.14,161.3,67,16,75.3,2111.9,64.3,532.8,1
951.4,83.9,0.1,199.5,119,16,18.9,856.1,22.6,1712.1,0
6790.2,83.1,1.74,170.4,56,4,78.0,3221.3,81.4,1932.3,1
10896.2,85.2,0.52,174.4,18,7,19.9,619.0,34.6,630.1,0
4755.8,115.9,6.24,192.7,113,2,92.3,2755.8,41.9,493.5,1
3555.9,112.2,6.05,72.7,5,5,34.9,3218.9,33.0,743.2,1
1721.6,110.1,6.51,124.7,112,2,61.8,3796.4,77.5,220.0,1
1817.3,104.1,0.04,137.1,24,7,20.5,4961.0,63.8,1759.5,0
5193.3,115.5,4.01,99.4,78,11,34.3,1670.4,76.6,1865.7,1
7148.2,47.9,5.64,175.9,115,3,46.4,1950.8,69.0,1303.3,1
967.4,61.2,1.24,164.4,38,1,53.8,2035.2,27.8,1552.2,0
11274.8,79.6,5.2,158.1,67,9,10.0,3792.1,42.6,1370.4,1
9061.6,107.7,0.67,199.6,70,14,90.0,4693.2,58.0,817.0,1
7039.5,80.4,1.45,88.9,76,12,10.7,4884.5,42.9,1300.9,0
9941.3,99.8,3.81,160.3,52,14,79.6,4756.2,35.5,1689.0,1
962.2,51.1,5.23,132.7,75,18,52.4,4457.2,85.2,1638.8,0
5722.1,60.2,1.17,96.9,39,17,57.1,4959.4,76.1,254.0,0
7561.1,98.5,1.48,74.1,59,12,28.7,2191.8,45.9,978.9,0
9943.8,53.2,1.64,184.4,26,19,64.7,4767.4,77.4,854.9,0
9401.6,68.1,1.91,139.3,65,19,58.4,3924.6,67.1,1528.8,1
3324.8,61.2,1.81,173.7,80,0,24.8,1258.1,20.3,1052.6,0
11290.6,68.0,3.16,131.8,48,15,31.4,704.6,48.5,764.4,0
1492.2,96.7,5.23,83.0,113,7,16.0,1465.2,41.8,1442.1,1
10501.6,69.4,3.5,100.6,111,5,16.0,4004.4,36.3,999.8,1
11651.3,84.4,6.21,107.2,53,2,11.2,3342.6,38.9,587.6,1
2125.8,48.0,5.75,195.9,9,19,29.8,1509.6,90.7,1791.8,0
8664.8,104.4,1.01,50.8,5,15,71.2,3838.6,56.5,314.8,0
483.4,69.6,0.39,197.8,116,1,38.5,1136.0,83.6,134.4,0
4865.1,91.9,7.02,197.1,72,1,40.8,4198.3,36.1,373.4,1
6195.4,98.0,0.64,199.4,61,14,21.9,4073.7,33.1,410.9,0
6967.7,56.8,1.19,121.5,21,9,61.8,4876.6,86.7,1122.3,1
11231.2,110.8,0.18,194.6,97,0,40.8,1176.3,57.2,1287.2,1
8067.0,89.3,5.03,109.3,103,19,70.9,4579.8,87.1,952.4,0
5775.3,74.3,4.66,53.9,107,14,76.7,2035.0,24.7,487.9,0
9716.1,54.6,7.9,83.7,63,0,62.6,2372.3,88.7,351.2,1
11406.4,115.4,7.1,191.8,20,15,34.8,2608.0,51.2,1035.1,1
264.8,100.4,3.29,52.1,58,17,55.8,3321.1,31.7,1174.4,0
11790.3,56.6,2.97,131.9,117,4,32.7,4976.4,71.3,677.5,0
1033.6,67.0,2.37,61.3,45,20,91.3,3199.8,79.8,518.8,0
9772.6,104.8,1.22,93.0,22,4,79.0,4670.2,23.6,253.1,0
3364.0,95.7,1.1,63.2,77,9,54.4,1647.6,94.0,149.9,0
1586.2,101.3,1.06,178.9,103,11,96.9,2292.9,72.3,300.9,0
5278.3,75.3,0.91,138.7,75,9,59.2,2770.2,44.1,1510.0,1
7727.5,97.3,1.92,185.3,82,1,39.6,1953.1,31.3,753.6,0
4571.4,70.9,2.45,153.3,63,0,18.6,4895.9,49.4,152.1,0
654.8,56.9,7.69,195.7,30,15,58.9,3765.6,36.5,1065.5,0
7193.5,90.6,4.63,126.5,63,17,87.4,2655.0,57.1,1118.5,1
10828.8,118.1,7.9,145.8,97,6,88.0,3880.9,78.6,914.5,1
4598.6,64.8,2.98,136.4,44,3,64.4,2603.5,69.5,310.3,0
2596.0,76.9,3.66,122.6,67,9,45.4,577.5,52.7,1534.4,0
5310.9,93.9,2.6,176.9,58,9,68.5,2944.4,28.9,1409.3,1
580.4,83.3,1.46,146.7,65,10,78.6,3313.3,91.8,850.0,0
9845.9,107.5,1.15,170.2,36,2,47.0,4915.4,40.3,823.5,1
9916.1,100.9,7.56,168.0,6,13,52.9,683.6,40.8,396.3,0
7056.0,44.7,7.89,78.7,37,12,71.3,2804.4,68.4,1531.7,0
4237.2,119.9,0.36,147.5,93,18,88.9,941.7,77.8,1239.2,1
9597.4,100.2,1.2,79.9,75,9,81.2,1170.5,93.8,263.0,1
6656.2,109.1,3.39,137.5,116,14,12.0,3247.1,92.7,818.3,1
9911.2,92.1,1.49,151.6,55,7,21.2,1542.1,88.5,1816.8,1
7577.5,108.5,2.91,199.6,77,16,86.8,3871.3,52.6,959.5,1
9412.9,49.0,1.03,54.6,75,5,85.0,2813.9,32.5,717.4,0
7182.8,67.8,3.65,63.7,59,6,45.0,1482.0,63.8,1323.2,1
4969.7,110.1,2.17,61.6,38,13,62.6,2722.1,21.3,485.6,1
11495.4,56.1,2.82,109.8,115,7,91.5,504.0,34.7,1095.2,0
6493.4,46.3,0.75,173.2,25,11,92.0,4382.3,20.2,1372.1,0
7261.1,103.0,3.43,176.6,79,17,80.5,557.1,33.5,1724.3,1
2645.9,106.8,7.87,160.5,117,13,28.9,531.5,55.6,1415.8,1
7507.8,53.0,2.63,184.5,77,0,75.7,3251.8,49.5,830.4,1
6859.3,108.3,7.01,98.4,106,3,19.1,4880.8,47.7,1558.8,1
2218.1,94.9,6.75,63.2,33,16,90.5,4351.7,82.3,1807.0,0
715.0,81.6,7.62,58.7,13,17,23.4,1634.1,70.6,1007.8,0
7252.3,106.4,6.32,177.8,38,18,69.6,1385.0,90.2,108.6,1
9164.3,73.5,5.28,159.6,117,3,64.9,3317.5,53.4,1773.7,1
6280.8,55.5,6.85,154.8,58,5,79.9,4201.9,40.4,414.3,0
2721.3,62.8,0.61,101.0,88,7,59.6,2129.4,29.2,340.0,0
7998.3,80.4,3.7,107.0,20,14,15.4,2445.6,70.4,684.6,0
961.3,82.5,7.91,193.7,108,19,73.5,1019.7,83.1,822.0,1
5302.0,104.4,6.16,59.6,17,0,44.5,1187.7,33.8,1618.8,1
1960.4,103.3,7.7,166.1,114,4,38.8,3057.6,85.9,839.4,1
2213.5,86.5,6.24,96.4,24,15,99.3,962.0,59.5,192.8,0
2427.5,102.5,7.0,55.9,26,20,63.1,1409.2,30.8,1308.3,0
4640.5,55.3,5.65,161.4,40,5,74.0,1556.0,68.2,1375.3,1
613.8,44.0,6.08,99.6,32,20,57.4,2497.7,59.0,1647.0,0
4773.5,109.9,4.19,158.3,93,9,79.3,705.3,22.1,857.8,1
6140.5,46.0,7.39,156.1,78,9,77.7,2749.0,49.9,263.5,0
5799.5,59.7,6.6,130.2,37,4,69.1,4679.0,78.9,1150.8,0
4593.4,95.6,6.75,166.6,86,7,99.8,610.1,61.7,329.9,1
10069.8,72.8,5.38,137.2,98,0,51.4,3339.4,41.2,132.4,1
1743.9,110.1,2.44,93.0,91,4,73.6,4261.3,89.6,1579.3,1
6068.4,63.8,0.29,160.1,92,0,81.8,1906.1,37.8,866.5,0
744.5,40.9,7.49,138.4,86,6,43.8,1091.8,39.0,1097.5,0
853.9,64.1,4.69,51.9,60,14,51.1,695.0,46.6,1359.4,0
6886.4,86.2,2.39,185.2,57,13,97.2,3397.6,87.1,862.0,0
6792.2,70.1,1.19,131.8,107,8,12.9,2985.1,58.1,197.2,0
10536.4,82.8,6.64,180.3,58,7,40.2,1531.8,71.2,580.2,1
6694.5,110.1,6.69,182.4,67,7,53.8,4242.3,93.2,469.2,1
11517.5,113.0,6.52,116.7,22,2,10.1,3809.8,78.7,1957.0,1
584.3,61.3,5.16,126.1,58,19,90.9,1743.9,32.9,1505.1,0
1176.1,77.0,2.93,112.4,112,3,35.8,3890.1,79.1,957.9,0
528.8,83.9,2.43,117.4,85,16,33.2,1602.5,76.1,220.4,0
